# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 129, 129,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 106, 235,175,174
 1, 2, 2,  60, 122,174,175
 1, 3, 1,  13, 248,174,615
 1, 3, 2,  29, 151,615,174
 1, 4, 1,  32, 280,615,243
 1, 4, 2,  27, 178,243,615
 1, 5, 1,  31, 311,243,448
 1, 5, 2,  16, 194,448,243
 1, 6, 1,  44, 355,448,118
 1, 6, 2,  17, 211,118,448
 1, 7, 1,  16, 371,118,496
 1, 7, 2,  16, 227,496,118
 1, 8, 1,  21, 392,496,610
 1, 8, 2,   9, 236,610,496
 1, 9, 1,  27, 419,610,103
 1, 9, 2,  25, 261,103,610
 1,10, 1,   7, 426,103,614
 1,10, 2,  20, 281,614,103
 1,11, 1,  18, 444,614,613
 1,11, 2,  18, 299,613,614
 1,12, 1,  10, 454,613,104
 1,12, 2,  15, 314,104,613
 1,13, 1,  63, 517,104,758
 1,13, 2,   5, 319,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  28,  46,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  37,  83,196,26
 2, 3, 2, 431, 476,26,196
 2, 4, 1,  37, 120,26,193
 2, 4, 2,  47, 523,193,26
 2, 5, 1,  34, 154,193,37
 2, 5, 2,  40, 563,37,193
 2, 6, 1,  19, 173,37,152
 2, 6, 2,  27, 590,152,37
 2, 7, 1,  24, 197,152,760
 2, 7, 2,  31, 621,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  21,  21,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  29,  50,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 113,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 109, 109,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  38, 147,470,597
 4, 3, 1,  19, 165,470,125
 4, 3, 2,  19, 166,125,470
 4, 4, 1,  30, 195,125,667
 4, 4, 2,  30, 196,667,125
 4, 5, 1,  19, 214,667,422
 4, 5, 2,  19, 215,422,667
 4, 6, 1,  37, 251,422,151
 4, 6, 2,  43, 258,151,422
 4, 7, 1,  73, 324,151,20
